"pattern","file","line","column","runtime","code"
"readDb(","backend/modules/reports/reports.handlers.js","71","22","true","const db = await readDb();"
"readDb(","backend/modules/reports/reports.handlers.js","119","22","true","const db = await readDb();"
"writeDb(","backend/modules/reports/reports.handlers.js","164","11","true","await writeDb(db);"
"readDb(","backend/modules/reports/reports.handlers.js","927","22","true","const db = await readDb();"
"readDb(","backend/modules/reports/reports.handlers.js","950","22","true","const db = await readDb();"
"writeDb(","backend/modules/reports/reports.handlers.js","989","11","true","await writeDb(db, {"
"readDb(","backend/modules/reports/reports.handlers.js","998","22","true","const db = await readDb();"
"writeDb(","backend/modules/reports/reports.handlers.js","1033","11","true","await writeDb(db, {"
"readDb(","backend/modules/reports/reports.handlers.js","1042","22","true","const db = await readDb();"
"readDb(","backend/modules/reports/reports.handlers.js","1056","22","true","const db = await readDb();"
"writeDb(","backend/modules/reports/reports.handlers.js","1089","11","true","await writeDb(db);"
"writeDb(","backend/modules/reservations/reservations.handlers.js","650","13","true","await writeDb("
"writeDb(","backend/modules/reservations/reservations.handlers.js","666","11","true","await writeDb("
"readDb(","backend/modules/reservations/reservations.handlers.js","717","22","true","const db = await readDb();"
"readDb(","backend/modules/reservations/reservations.handlers.js","745","22","true","const db = await readDb();"
"readDb(","backend/modules/reservations/reservations.handlers.js","838","22","true","const db = await readDb();"
"writeDb(","backend/modules/reservations/reservations.handlers.js","869","13","true","await writeDb("
"writeDb(","backend/modules/reservations/reservations.handlers.js","915","11","true","await writeDb("
"readDb(","backend/modules/reservations/reservations.handlers.js","931","22","true","const db = await readDb();"
"writeDb(","backend/modules/reservations/reservations.handlers.js","952","15","true","await writeDb("
"writeDb(","backend/modules/reservations/reservations.handlers.js","979","13","true","await writeDb("
"readDb(","backend/modules/reservations/reservations.handlers.js","995","22","true","const db = await readDb();"
"writeDb(","backend/modules/reservations/reservations.handlers.js","1104","13","true","await writeDb("
"writeDb(","backend/modules/reservations/reservations.handlers.js","1124","11","true","await writeDb("
"readDb(","backend/modules/reservations/reservations.handlers.js","1141","22","true","const db = await readDb();"
"writeDb(","backend/modules/reservations/reservations.handlers.js","1277","13","true","await writeDb("
"writeDb(","backend/modules/reservations/reservations.handlers.js","1313","11","true","await writeDb("
"readDb(","backend/modules/reservations/reservations.handlers.js","1340","22","true","const db = await readDb();"
"writeDb(","backend/modules/reservations/reservations.handlers.js","1422","13","true","await writeDb("
"writeDb(","backend/modules/reservations/reservations.handlers.js","1443","11","true","await writeDb("
"readDb(","backend/modules/reservations/reservations.handlers.js","1460","22","true","const db = await readDb();"
"readDb(","backend/modules/reservations/reservations.handlers.js","1519","22","true","const db = await readDb();"
"writeDb(","backend/modules/reservations/reservations.handlers.js","1535","13","true","await writeDb("
"readDb(","backend/modules/reservations/reservations.handlers.js","1564","22","true","const db = await readDb();"
"readDb(","backend/modules/reservations/reservations.handlers.js","1579","22","true","const db = await readDb();"
"readDb(","backend/modules/reservations/reservations.handlers.js","1614","22","true","const db = await readDb();"
"app_state","backend/modules/runtime-feature-profile.js","88","32","true","fallback: ""synchronous_app_state_mirror"","
"app_state","backend/modules/runtime-feature-profile.js","160","33","true","fallback: ""counter_full_app_state_writer"","
"readDb(","backend/modules/sales-sessions/sales-sessions.handlers.js","30","22","true","const db = await readDb();"
"writeDb(","backend/modules/sales-sessions/sales-sessions.handlers.js","34","13","true","await writeDb(db);"
"readDb(","backend/modules/sales-sessions/sales-sessions.handlers.js","48","22","true","const db = await readDb();"
"writeDb(","backend/modules/sales-sessions/sales-sessions.handlers.js","52","13","true","await writeDb(db);"
"writeDb(","backend/modules/sales-sessions/sales-sessions.handlers.js","95","11","true","await writeDb(db);"
"readDb(","backend/modules/sales-sessions/sales-sessions.handlers.js","103","22","true","const db = await readDb();"
"writeDb(","backend/modules/sales-sessions/sales-sessions.handlers.js","107","13","true","await writeDb(db);"
"writeDb(","backend/modules/sales-sessions/sales-sessions.handlers.js","139","11","true","await writeDb(db);"
"readDb(","backend/modules/scoped-reads/scoped-reads.handlers.js","181","22","true","const db = await readDb();"
"readDb(","backend/modules/scoped-reads/scoped-reads.handlers.js","195","22","true","const db = await readDb();"
"readDb(","backend/modules/scoped-reads/scoped-reads.handlers.js","215","22","true","const db = await readDb();"
"readDb(","backend/modules/scoped-reads/scoped-reads.handlers.js","282","24","true","const db = await readDb();"
"readDb(","backend/modules/settings/settings.handlers.js","236","22","true","const db = await readDb();"
"readDb(","backend/modules/settings/settings.handlers.js","254","22","true","const db = await readDb();"
"readDb(","backend/modules/settings/settings.handlers.js","275","22","true","const db = await readDb();"
"readDb(","backend/modules/settings/settings.handlers.js","293","22","true","const db = await readDb();"
"writeDb(","backend/modules/settings/settings.handlers.js","355","11","true","await writeDb(db);"
"readDb(","backend/modules/settings/settings.handlers.js","369","22","true","const db = await readDb();"
"writeDb(","backend/modules/settings/settings.handlers.js","393","11","true","await writeDb(db);"
"readDb(","backend/modules/settings/settings.handlers.js","407","22","true","const db = await readDb();"
"writeDb(","backend/modules/settings/settings.handlers.js","434","11","true","await writeDb(db);"
"readDb(","backend/modules/settings/settings.handlers.js","448","22","true","const db = await readDb();"
"writeDb(","backend/modules/settings/settings.handlers.js","461","11","true","await writeDb(db);"
"readDb(","backend/modules/settings/settings.handlers.js","475","22","true","const db = await readDb();"
"readDb(","backend/modules/settings/settings.handlers.js","486","22","true","const db = await readDb();"
"writeDb(","backend/modules/settings/settings.handlers.js","503","11","true","await writeDb(db);"
"readDb(","backend/modules/settings/settings.handlers.js","514","22","true","const db = await readDb();"
"writeDb(","backend/modules/settings/settings.handlers.js","547","11","true","await writeDb(db);"
"readDb(","backend/modules/settings/settings.handlers.js","561","22","true","const db = await readDb();"
"writeDb(","backend/modules/settings/settings.handlers.js","629","11","true","await writeDb(db);"
"readDb(","backend/modules/smart/smart.handlers.js","43","22","true","const db = await readDb();"
"readDb(","backend/modules/smart/smart.handlers.js","61","22","true","const db = await readDb();"
"writeDb(","backend/modules/smart/smart.handlers.js","101","11","true","await writeDb(db);"
"readDb(","backend/modules/smart/smart.handlers.js","113","22","true","const db = await readDb();"
"writeDb(","backend/modules/smart/smart.handlers.js","122","11","true","await writeDb(db);"
"readDb(","backend/modules/smart/smart.handlers.js","128","22","true","const db = await readDb();"
"readDb(","backend/modules/smart/smart.handlers.js","168","22","true","const db = await readDb();"
"writeDb(","backend/modules/smart/smart.handlers.js","302","11","true","await writeDb(db);"
"readDb(","backend/modules/smart/smart.handlers.js","316","22","true","const db = await readDb();"
"writeDb(","backend/modules/smart/smart.handlers.js","528","11","true","await writeDb(db);"
"readDb(","backend/modules/smart/smart.handlers.js","539","22","true","const db = await readDb();"
"readDb(","backend/modules/status/status.handlers.js","1153","22","true","const db = await readDb();"
"writeDb(","backend/modules/status/status.handlers.js","1486","11","true","await writeDb("
"readDb(","backend/modules/status/status.handlers.js","1575","18","true","(await readDb({ allowMigrations: false }))?.meta,"
"readDb(","backend/modules/status/status.handlers.js","1593","22","true","const db = await readDb({ allowMigrations: false });"
"readDb(","backend/modules/status/status.handlers.js","1605","22","true","const db = await readDb({ allowMigrations: false });"
"readDb(","backend/modules/status/status.handlers.js","1628","22","true","const db = await readDb({ allowMigrations: false });"
"readDb(","backend/modules/status/status.handlers.js","1658","23","true","const db = await readDb({ allowMigrations: false });"
"readDb(","backend/modules/tables/table-lock-worker-request-fastpath.js","40","22","true","const db = await readDb();"
"node:sqlite","backend/scripts/audit-room-permissions.mjs","266","40","true","const sqliteModule = await import(""node:sqlite"");"
"app_state","backend/scripts/audit-room-permissions.mjs","285","50","true","const row = sqlite.prepare(""SELECT json FROM app_state WHERE id = 1"").get();"
"app_state","backend/scripts/audit-room-permissions.mjs","287","46","true","throw new Error(`Stato SQLite privo di app_state id=1: ${dbPath}`);"
"node:sqlite","backend/scripts/create-admin.mjs","129","40","true","const sqliteModule = await import(""node:sqlite"");"
"app_state","backend/scripts/create-admin.mjs","141","32","true","CREATE TABLE IF NOT EXISTS app_state ("
"app_state","backend/scripts/create-admin.mjs","156","50","true","const row = sqlite.prepare(""SELECT json FROM app_state WHERE id = 1"").get();"
"app_state","backend/scripts/create-admin.mjs","183","23","true","INSERT INTO app_state (id, json, updated_at)"
"BACKEND_RELATIONAL_DB_PATH","backend/scripts/migrate-app-state-to-relational.mjs","57","16","true","String(env.BACKEND_RELATIONAL_DB_PATH ?? DEFAULT_RELATIONAL_DB_PATH).trim() || DEFAULT_RELATIONAL_DB_PATH"
"node:sqlite","backend/scripts/migrate-app-state-to-relational.mjs","62","38","true","const sqliteModule = await import(""node:sqlite"");"
"app_state","backend/scripts/migrate-app-state-to-relational.mjs","89","46","true","const row = db.prepare(""SELECT json FROM app_state WHERE id = 1"").get();"
"app_state","backend/scripts/migrate-app-state-to-relational.mjs","91","29","true","throw new Error(""riga app_state id=1 mancante"");"
"BACKEND_RELATIONAL_DB_PATH","backend/scripts/migrate-relational-schema.mjs","16","16","true","String(env.BACKEND_RELATIONAL_DB_PATH ?? DEFAULT_RELATIONAL_DB_PATH).trim() || DEFAULT_RELATIONAL_DB_PATH,"
"app_state","backend/server.js","730","56","true","String(process.env.BACKEND_MYSQL_APP_STATE_TABLE ?? ""app_state"").trim() ||"
"app_state","backend/server.js","731","4","true","""app_state"";"
"app_state","backend/server.js","736","50","true","process.env.BACKEND_MYSQL_SESSIONS_TABLE ?? ""app_state_sessions"","
"app_state","backend/server.js","737","16","true",").trim() || ""app_state_sessions"";"
"app_state","backend/server.js","742","54","true","process.env.BACKEND_MYSQL_AUDIT_EVENTS_TABLE ?? ""app_state_audit_events"","
"app_state","backend/server.js","743","16","true",").trim() || ""app_state_audit_events"";"
"app_state","backend/server.js","750","8","true","""app_state_domain_records"","
"app_state_domain_records","backend/server.js","750","8","true","""app_state_domain_records"","
"app_state","backend/server.js","751","16","true",").trim() || ""app_state_domain_records"";"
"app_state_domain_records","backend/server.js","751","16","true",").trim() || ""app_state_domain_records"";"
"readDb(","backend/server.js","2678","20","true","const db = await readDb({"
"readDb(","backend/server.js","2854","20","true","const db = await readDb({ refreshExternalizedTableLocks: true });"
"readDb(","backend/server.js","3043","20","true","const db = await readDb({"
"readDb(","backend/server.js","4125","20","true","const db = await readDb({ refreshExternalizedSessions: true });"
"readDb(","backend/server.js","4187","22","true","const db = await readDb({ refreshExternalizedSessions: true });"
"readDb(","backend/server.js","15906","143","true","const tableLockWorkerRequestFastPath = createTableLockWorkerRequestFastPath({ enabled: isTableLockWorkerRequestFastPathEnabled, readDb: () => readDb(), sessionsRepository: mysqlSessionsSplitRepository, redisVolatileStore, redisSessionCacheEnabled: () => isTableLockWorkerRedisSessionCacheEnabled() && backendProcessRouteGuard.role === ""table-lock-worker"", hashSessionToken, validateResolvedSessionContext, sanitizePosSettings, buildIntegrationLayoutFromSettings, runtimeMetrics, logger: console });"
"readDb(","backend/server.js","15907","718","true","function isApiWorkerRedisSessionCacheEnabled() { return API_WORKER_REDIS_SESSION_CACHE_REQUESTED && redisVolatileStore.sessionsEnabled && mysqlSessionsSplitRepository.enabled; } function isAuthSessionRedisCacheRequired() { return isTableLockWorkerRedisSessionCacheEnabled() || isApiWorkerRedisSessionCacheEnabled(); } function isApiWorkerRequestAuthFastPathEnabled() { return API_WORKER_REQUEST_AUTH_FASTPATH_REQUESTED && backendProcessRouteGuard.role === ""api-worker"" && mysqlSessionsSplitRepository.enabled && typeof mysqlSessionsSplitRepository.findSessionByTokenHash === ""function""; } const apiWorkerRequestFastPath = createApiWorkerRequestFastPath({ enabled: isApiWorkerRequestAuthFastPathEnabled, readDb: () => readDb(), sessionsRepository: mysqlSessionsSplitRepository, redisVolatileStore, redisSessionCacheEnabled: isApiWorkerRedisSessionCacheEnabled, hashSessionToken, validateResolvedSessionContext, runtimeMetrics, logger: console });"
"readDb(","backend/server.js","16450","67","true","let stepStartedAt = Date.now(), db = await appStateRepository.readDb(options); recordReadDbInternalStep(""appStateRead"", stepStartedAt, options);"
"writeDb(","backend/server.js","16493","45","true","const result = await appStateRepository.writeDb(db, writeOptions);"
"writeDb(","backend/server.js","16532","17","true","await writeDb(snapshot, { metricLabel: `${label}.backgroundFlush.appStateWrite`, ...flushOptions });"
"writeDb(","backend/server.js","16631","10","true","return writeDb(db, {"
"writeDb(","backend/server.js","16723","10","true","return writeDb(db, {"
"writeDb(","backend/server.js","16732","10","true","return writeDb(db, {"
"writeDb(","backend/server.js","16759","10","true","return writeDb(db, {"
"writeDb(","backend/server.js","16769","10","true","return writeDb(db, {"
"writeDb(","backend/server.js","16778","10","true","return writeDb(db, {"
"readDb(","backend/server.js","16956","758","true","async function handleInternalOrderAsyncAppStateFlush(req, res) { if (!SHOULD_RUN_BACKEND_OWNER_JOBS) { sendJson(res, 409, { ok: false, code: ""ORDER_ASYNC_FLUSH_OWNER_REQUIRED"", error: ""Flush remoto disponibile solo sull'owner."" }); return; } const payload = await readJsonBody(req); const options = buildRemoteOwnerFlushOptions(payload?.options); runtimeMetrics.incrementCounter(""ordersAsyncFlushRemoteOwnerHandled""); if (orderAsyncAppStateFlushQueue.tryDefer(options)) { runtimeMetrics.incrementCounter(""ordersAsyncFlushRemoteOwnerDeferred""); sendJson(res, 202, { ok: true, deferred: true, pendingDepth: orderAsyncAppStateFlushQueue.pendingDepth() }); return; } runtimeMetrics.incrementCounter(""ordersAsyncFlushRemoteOwnerSyncFallbacks""); const db = await readDb({ forceReload: true }); await writeIntegrationOrderSyncDb(db, options); sendJson(res, 200, { ok: true, deferred: false }); }"
"writeDb(","backend/server.js","17009","9","true","await writeDb(db, { metricLabel: ""printSpool.sync.appStateWrite"", splitDomains: [""printSpoolJobs""] });"
"writeDb(","backend/server.js","17094","9","true","await writeDb(next);"
"readDb(","backend/server.js","17604","20","true","const db = await readDb();"
"writeDb(","backend/server.js","17684","9","true","await writeDb(db);"
"readDb(","backend/server.js","19995","20","true","const db = await readDb();"
"readDb(","backend/server.js","20179","80","true","const db = options.db && typeof options.db === ""object"" ? options.db : await readDb();"
"readDb(","backend/server.js","20283","20","true","const db = await readDb();"
"readDb(","backend/server.js","20342","22","true","const db = await readDb();"
"readDb(","backend/server.js","20393","20","true","const db = await readDb();"
"readDb(","backend/server.js","20468","24","true","const db = await readDb();"
"readDb(","backend/server.js","20540","22","true","const db = await readDb();"
"readDb(","backend/server.js","20556","22","true","const db = await readDb();"
"readDb(","backend/server.js","20621","20","true","const db = await readDb();"
"readDb(","backend/server.js","20755","20","true","const db = await readDb();"
"readDb(","backend/server.js","20771","20","true","const db = await readDb();"
"readDb(","backend/server.js","20790","20","true","const db = await readDb();"
"readDb(","backend/server.js","20834","26","true","const latestDb = await readDb();"
"writeDb(","backend/server.js","20866","9","true","await writeDb(latestDb);"
"readDb(","backend/server.js","20884","5","true","readDb()"
"readDb(","backend/server.js","21595","28","true","const db = await readDb();"
"readDb(","backend/server.js","21634","28","true","const db = await readDb();"
"readDb(","backend/server.js","21671","28","true","const db = await readDb();"
"readDb(","backend/server.js","21699","28","true","const db = await readDb();"
"readDb(","backend/server.js","21744","26","true","const db = await readDb();"
"readDb(","backend/server.js","21775","28","true","const db = await readDb();"
"readDb(","backend/server.js","21990","26","true","const db = await readDb();"
"readDb(","backend/server.js","22029","24","true","const db = await readDb();"
"readDb(","backend/server.js","22116","28","true","const db = await readDb();"
"readDb(","backend/server.js","22153","26","true","const db = await readDb();"
"readDb(","backend/server.js","22205","26","true","const db = await readDb();"
"readDb(","backend/server.js","22255","26","true","const db = await readDb();"
"readDb(","backend/server.js","22333","24","true","const db = await readDb();"
"readDb(","backend/server.js","22382","26","true","const db = await readDb();"
"readDb(","backend/server.js","22564","20","true","const db = await readDb();"
"readDb(","backend/server.js","23813","20","true","const db = await readDb();"
"readDb(","backend/server.js","23852","20","true","const db = await readDb({ refreshExternalizedIntegrationStationStates: true });"
"readDb(","backend/server.js","23964","20","true","const db = await readDb();"
"readDb(","backend/server.js","24364","20","true","const db = await readDb();"
"readDb(","backend/server.js","24409","20","true","const db = await readDb();"
"writeDb(","backend/server.js","24415","11","true","await writeDb(db);"
"readDb(","backend/server.js","24494","64","true","const db = await telemetry.measure(""readDb.handler"", () => readDb({"
"readDb(","backend/server.js","24588","64","true","const db = await telemetry.measure(""readDb.handler"", () => readDb({"
"readDb(","backend/server.js","24670","64","true","const db = await telemetry.measure(""readDb.handler"", () => readDb());"
"readDb(","backend/server.js","24747","20","true","const db = await readDb();"
"writeDb(","backend/server.js","24818","9","true","await writeDb(db);"
"readDb(","backend/server.js","24840","20","true","const db = await readDb();"
"writeDb(","backend/server.js","24859","11","true","await writeDb(db, {"
"readDb(","backend/server.js","24881","20","true","const db = await readDb();"
"writeDb(","backend/server.js","24919","27","true","if (!fastWritten) await writeDb(db, {"
"readDb(","backend/server.js","25067","20","true","const db = await readDb();"
"readDb(","backend/server.js","25164","69","true","const db = await requestTelemetry.measure(""readDb.handler"", () => readDb());"
"readDb(","backend/server.js","25222","71","true","const db = await approveTelemetry.measure(""readDb.handler"", () => readDb());"
"readDb(","backend/server.js","25273","20","true","const db = await readDb();"
"readDb(","backend/server.js","25296","20","true","const db = await readDb(), auditEventStartIndex = Array.isArray(db.auditEvents) ? db.auditEvents.length : 0;"
"readDb(","backend/server.js","26985","20","true","const db = await readDb();"
"readDb(","backend/server.js","27551","20","true","const db = await readDb();"
"readDb(","backend/server.js","27721","20","true","const db = await readDb();"
"readDb(","backend/server.js","27770","20","true","const db = await readDb();"
"readDb(","backend/server.js","27795","20","true","const db = await readDb();"
"readDb(","backend/server.js","27876","26","true","const sourceDb = await readDb("
"writeDb(","backend/server.js","28328","265","true","if (!(canUsePresenceFastWrite && await writeIntegrationStationPresenceDb(db, { stationStateIds: [integrationStationStateMysqlRecordId(nextEntry)], notificationIds: stationStateNotificationIds, syncNoActiveStationsAlert: noActiveStationsAlertChanged }))) await writeDb(db, {"
"readDb(","backend/server.js","28409","20","true","const db = await readDb();"
"readDb(","backend/server.js","28554","20","true","const db = await readDb();"
"readDb(","backend/server.js","28684","20","true","const db = await readDb();"
"readDb(","backend/server.js","28777","20","true","const db = await readDb({ operationMetricKind: ""orderCreateRead"", parallelExternalizedTableLocksAndStationStates: ORDER_CREATE_PARALLEL_EXTERNAL_REFRESH, refreshExternalizedSessions: !req.__authContext, refreshExternalizedIntegrationStationStates: true, refreshExternalizedTableLocks: !ORDER_CREATE_TARGETED_LOCK_REFRESH || Boolean(orderCreateTableId), refreshExternalizedTableLockId: ORDER_CREATE_TARGETED_LOCK_REFRESH ? orderCreateTableId : """" }); recordOrderCreateStage(""readDb"");"
"readDb(","backend/server.js","29557","34","true","const latestDb = await readDb();"
"readDb(","backend/server.js","30178","37","true","let db = scopedOrdersDb ?? (await readDb());"
"readDb(","backend/server.js","30440","20","true","const db = await readDb({"
"readDb(","backend/server.js","31029","20","true","const db = await readDb({"
"readDb(","backend/server.js","31246","20","true","const db = await readDb({"
"readDb(","backend/server.js","31396","20","true","const db = await readDb();"
"readDb(","backend/server.js","31497","20","true","const db = await readDb({ refreshExternalizedSessions: true });"
"readDb(","backend/server.js","31771","20","true","const db = await readDb({ refreshExternalizedSessions: true });"
"readDb(","backend/server.js","32104","20","true","const db = await readDb();"
"writeDb(","backend/server.js","32264","9","true","await writeDb(db);"
"readDb(","backend/server.js","32279","10","true","return readDb({ refreshExternalizedSessions: true, refreshExternalizedTableLocks: true });"
"writeDb(","backend/server.js","32323","11","true","await writeDb(db, { splitDomains: [""tableLocks"", ""auditEvents""] });"
"writeDb(","backend/server.js","32351","11","true","await writeDb(db);"
"writeDb(","backend/server.js","32402","11","true","await writeDb(db, { splitDomains: [""tableLocks"", ""auditEvents""] });"
"writeDb(","backend/server.js","32438","11","true","await writeDb(db);"
"writeDb(","backend/server.js","32479","11","true","await writeDb(db, { splitDomains: [""tableLocks"", ""auditEvents""] });"
"writeDb(","backend/server.js","32496","11","true","await writeDb(db);"
"writeDb(","backend/server.js","32538","11","true","await writeDb(db, { splitDomains: [""tableLocks"", ""auditEvents""] });"
"writeDb(","backend/server.js","32565","11","true","await writeDb(db);"
"readDb(","backend/server.js","32604","20","true","const db = await readDb();"
"readDb(","backend/server.js","33736","20","true","const db = await readDb();"
"readDb(","backend/server.js","34301","20","true","const db = await readDb({"
"readDb(","backend/server.js","35741","20","true","const db = await readDb({"
"readDb(","backend/server.js","36006","20","true","const db = await readDb({ refreshExternalizedSessions: true, refreshExternalizedTableLocks: true }); recordOrderCancelStage(""readDb"");"
"readDb(","backend/server.js","36260","20","true","const db = await readDb();"
"readDb(","backend/server.js","37018","20","true","const db = await readDb();"
"readDb(","backend/server.js","37399","73","true","readDb: async (...args) => automaticCashSplitGuard.refreshState(await readDb(...args)),"
"readDb(","backend/server.js","38058","20","true","const db = await readDb("
"readDb(","backend/server.js","38261","31","true","const initialAppState = await readDb();"
"readDb(","backend/server.js","38723","125","true","if (SHOULD_RUN_BACKEND_OWNER_JOBS && ORDERS_ANY_ASYNC_ACK) withDbMutation(""orders startup reconcile"", async () => { await readDb(); return persistReconciledOrders({ pending: pendingOrdersStartupReconcile, readDb, writeOrderSyncDb: writeIntegrationOrderSyncDb, pruneIntegrationState, nowIso, runtimeMetrics, logger: console }); }).catch((error) => { console.error(`[orders:startup-reconcile] riconciliazione non riuscita: ${error instanceof Error ? error.message : String(error)}`); });"
"node:sqlite","backend/tests/app-state-persistence.test.mjs","20","38","false","const sqliteModule = await import(""node:sqlite"");"
"app_state","backend/tests/app-state-persistence.test.mjs","31","34","false","CREATE TABLE IF NOT EXISTS app_state ("
"app_state","backend/tests/app-state-persistence.test.mjs","39","21","false","INSERT INTO app_state (id, json, updated_at)"
"app_state","backend/tests/app-state-persistence.test.mjs","56","46","false","const row = db.prepare(""SELECT json FROM app_state WHERE id = 1"").get();"
"app_state","backend/tests/app-state-persistence.test.mjs","68","46","false","const row = db.prepare(""SELECT json FROM app_state WHERE id = 1"").get();"
"app_state","backend/tests/app-state-persistence.test.mjs","264","23","false","test(""SQLite con riga app_state invalida in produzione non viene sovrascritto"", async () => {"
"app_state","backend/tests/app-state-persistence.test.mjs","274","20","false","CREATE TABLE app_state ("
"app_state","backend/tests/app-state-persistence.test.mjs","280","29","false","db.prepare(""INSERT INTO app_state (id, json, updated_at) VALUES (1, ?, ?)"").run("
"node:sqlite","backend/tests/app-state-repository.test.mjs","4","31","false","import { DatabaseSync } from ""node:sqlite"";"
"app_state","backend/tests/app-state-repository.test.mjs","69","67","false","""SELECT domain, mode, row_count, checksum, synced_at FROM app_state_split_state ORDER BY domain"","
"writeDb(","backend/tests/app-state-repository.test.mjs","87","16","false","await writer.writeDb(state);"
"readDb(","backend/tests/app-state-repository.test.mjs","92","31","false","const reread = await reader.readDb({ allowMigrations: false });"
"app_state","backend/tests/app-state-repository.test.mjs","119","17","false","tableName: ""app_state"","
"app_state","backend/tests/app-state-repository.test.mjs","185","17","false","tableName: ""app_state"","
"writeDb(","backend/tests/app-state-repository.test.mjs","212","16","false","await writer.writeDb(state);"
"readDb(","backend/tests/app-state-repository.test.mjs","218","31","false","const reread = await reader.readDb({ allowMigrations: false });"
"writeDb(","backend/tests/app-state-repository.test.mjs","242","18","false","await writer.writeDb(initialState);"
"readDb(","backend/tests/app-state-repository.test.mjs","244","36","false","const firstRead = await reader.readDb();"
"writeDb(","backend/tests/app-state-repository.test.mjs","249","18","false","await writer.writeDb(updatedState);"
"readDb(","backend/tests/app-state-repository.test.mjs","251","37","false","const cachedRead = await reader.readDb();"
"readDb(","backend/tests/app-state-repository.test.mjs","254","39","false","const reloadedRead = await reader.readDb({ forceReload: true });"
"writeDb(","backend/tests/app-state-repository.test.mjs","281","18","false","await writer.writeDb(initialState);"
"readDb(","backend/tests/app-state-repository.test.mjs","283","36","false","const firstRead = await reader.readDb();"
"writeDb(","backend/tests/app-state-repository.test.mjs","289","18","false","await writer.writeDb(updatedState);"
"readDb(","backend/tests/app-state-repository.test.mjs","291","39","false","const reloadedRead = await reader.readDb();"
"writeDb(","backend/tests/app-state-repository.test.mjs","347","20","false","await repository.writeDb(state);"
"readDb(","backend/tests/app-state-repository.test.mjs","348","35","false","const reread = await repository.readDb({ allowMigrations: false });"
"app_state","backend/tests/app-state-repository.test.mjs","419","61","false","""Record has changed since last read in table 'app_state_domain_records'"","
"app_state_domain_records","backend/tests/app-state-repository.test.mjs","419","61","false","""Record has changed since last read in table 'app_state_domain_records'"","
"writeDb(","backend/tests/app-state-repository.test.mjs","443","20","false","await repository.writeDb(state);"
"app_state","backend/tests/app-state-repository.test.mjs","496","53","false","() => new AppStateMysqlRepository({ tableName: ""app_state;drop"" }),"
"writeDb(","backend/tests/app-state-repository.test.mjs","573","20","false","await repository.writeDb(state);"
"writeDb(","backend/tests/app-state-repository.test.mjs","581","20","false","await repository.writeDb(nextState, { splitDomains: [""integration""] });"
"readDb(","backend/tests/app-state-repository.test.mjs","588","35","false","const reread = await repository.readDb({ allowMigrations: false });"
"app_state","backend/tests/app-state-repository.test.mjs","601","37","false","overrides: { mysqlTableName: ""app_state;drop"" },"
"writeDb(","backend/tests/app-state-repository.test.mjs","605","20","false","await repository.writeDb(state);"
"readDb(","backend/tests/app-state-repository.test.mjs","606","35","false","const reread = await repository.readDb({ allowMigrations: false });"
"writeDb(","backend/tests/app-state-repository.test.mjs","648","54","false","await Promise.all(states.map((state) => repository.writeDb(state)));"
"writeDb(","backend/tests/app-state-repository.test.mjs","695","20","false","await repository.writeDb(state);"
"writeDb(","backend/tests/app-state-repository.test.mjs","699","20","false","await repository.writeDb(state);"
"writeDb(","backend/tests/app-state-repository.test.mjs","723","20","false","await repository.writeDb(state, {"
"writeDb(","backend/tests/app-state-repository.test.mjs","731","20","false","await repository.writeDb(nextState, {"
"app_state","backend/tests/app-state-repository.test.mjs","866","36","false","if (/SELECT record_id, kind, app_state_position, row_hash/s.test(sql)) {"
"app_state","backend/tests/app-state-repository.test.mjs","869","27","false","if (/INSERT INTO\s+`app_state_domain_records`/s.test(sql)) {"
"app_state_domain_records","backend/tests/app-state-repository.test.mjs","869","27","false","if (/INSERT INTO\s+`app_state_domain_records`/s.test(sql)) {"
"app_state","backend/tests/app-state-repository.test.mjs","875","11","false","app_state_position: appStatePosition,"
"app_state","backend/tests/app-state-repository.test.mjs","881","31","false","if (/^\s*UPDATE\b[\s\S]*app_state_position/s.test(sql)) {"
"app_state","backend/tests/app-state-repository.test.mjs","884","22","false","if (row) row.app_state_position = appStatePosition;"
"app_state","backend/tests/app-state-repository.test.mjs","887","27","false","if (/DELETE FROM\s+`app_state_domain_records_order_station_index`/s.test(sql)) {"
"app_state_domain_records","backend/tests/app-state-repository.test.mjs","887","27","false","if (/DELETE FROM\s+`app_state_domain_records_order_station_index`/s.test(sql)) {"
"app_state","backend/tests/app-state-repository.test.mjs","890","27","false","if (/DELETE FROM\s+`app_state_domain_records`/s.test(sql)) {"
"app_state_domain_records","backend/tests/app-state-repository.test.mjs","890","27","false","if (/DELETE FROM\s+`app_state_domain_records`/s.test(sql)) {"
"app_state","backend/tests/app-state-repository.test.mjs","911","17","false","tableName: ""app_state_domain_records"","
"app_state_domain_records","backend/tests/app-state-repository.test.mjs","911","17","false","tableName: ""app_state_domain_records"","
"app_state","backend/tests/app-state-repository.test.mjs","926","30","false","/SELECT record_id, kind, app_state_position, row_hash/s.test(entry.sql),"
"app_state","backend/tests/app-state-repository.test.mjs","936","30","false","/SELECT record_id, kind, app_state_position, row_hash/s.test(entry.sql),"
"app_state","backend/tests/app-state-repository.test.mjs","961","30","false","/SELECT record_id, kind, app_state_position, row_hash/s.test(entry.sql),"
"app_state","backend/tests/app-state-repository.test.mjs","967","25","false","/^\s*UPDATE\b[\s\S]*app_state_position/s.test(entry.sql),"
